Salary,HouseRent,Medical Bills,Recharges,Food,Cigg or Alcohol,Shopping,Others,Savings
89000,7000,1036,968,9733,1017,8532,4126,56588
53000,3000,8826,324,3951,379,2731,458,33331
48000,3000,8127,409,2694,582,3876,2441,26871
99000,9000,6751,227,4841,720,5083,596,71782
17000,7000,9632,874,8341,815,7174,4123,-20959
69000,5000,2985,710,9516,7837,4529,3941,34482
107000,5000,8205,907,9117,401,6540,4157,72673
17000,3000,7616,879,6476,1024,2806,4826,-9627
76000,3000,5410,646,8392,0,4470,1417,52665
96000,7000,8960,188,6525,4648,2783,3676,62220
79000,3000,4659,928,7901,0,3683,3066,55763
17000,3000,9089,882,9249,8978,5080,2277,-21555
99000,7000,8418,876,8251,0,6154,3839,64462
26000,0,8505,786,9004,7322,2682,1244,-3543
56000,3000,3066,526,9391,7924,3384,1053,27656
54000,5000,5643,703,2507,8352,9475,3676,18644
97000,5000,1429,346,8692,2931,9389,4067,65146
29000,0,624,423,5042,5691,3470,4275,9475
47000,3000,544,711,7531,475,9995,2292,22452
39000,3000,5009,507,4497,9389,6380,1938,8280
103000,5000,3337,853,4492,7758,6524,1170,73866
107000,5000,1019,761,4687,0,5783,2225,87525
49000,5000,3573,251,9367,0,5858,797,24154
20000,0,4281,729,3663,545,9898,1332,-448
101000,5000,6051,348,3117,607,5735,3762,76380
27000,5000,6791,890,7745,4796,5557,4828,-8607
90000,9000,4626,571,6448,6552,8608,2371,51824
31000,0,7565,886,2361,6161,2347,2336,9344
63000,9000,4137,201,8446,8286,8338,3732,20860
72000,7000,9337,842,5709,6762,8350,4119,29881
107000,5000,2755,180,7536,5180,9355,900,76094
95000,5000,2912,985,4619,239,2757,4531,73957
86000,7000,905,960,9806,27,6334,2119,58849
36000,0,6485,502,4271,4459,9951,3443,6889
75000,7000,8004,188,3300,389,5915,2304,47900
25000,3000,5761,245,7138,7978,5417,4306,-8845
21000,7000,9351,165,6020,2886,7211,4734,-16367
37000,3000,3358,291,9567,7496,4689,1069,7530
22000,5000,7598,168,6046,7357,9949,2776,-16894
34000,0,2643,522,2175,2287,7345,4629,14399
56000,0,3345,939,5636,767,5302,4526,35485
109000,9000,2972,764,8581,2732,5091,4011,75849
68000,0,8336,590,3908,4521,4282,169,46194
91000,3000,2568,862,6246,215,3628,879,73602
94000,3000,3983,889,5998,787,4995,4018,70330
20000,7000,8488,885,9957,2619,5976,1859,-16784
47000,7000,982,648,6916,0,2748,2945,25761
24000,9000,6915,764,7581,1590,9613,4829,-16292
35000,5000,4066,320,3793,4174,4704,501,12442
30000,5000,8130,327,6805,834,7630,1443,-169
106000,3000,5174,162,7722,5747,7900,1009,75286
64000,5000,7872,963,7976,1913,3538,4662,32076
73000,9000,8976,940,4513,0,4797,3997,40777
58000,5000,1101,468,5350,5996,9714,4179,26192
44000,9000,3906,502,6889,3287,7449,4459,8508
27000,3000,5480,508,9992,2470,8830,241,-3521
62000,7000,8903,852,6376,495,4069,4569,29736
86000,3000,9962,516,6855,9479,3768,3141,49279
109000,0,3424,660,4794,2883,4346,325,92568
17000,9000,8992,741,3209,520,8362,2431,-16255
86000,3000,4746,173,3505,2758,3373,2611,65834
82000,3000,4409,318,4314,4229,7625,3543,54562
80000,3000,9954,967,6038,7030,5972,806,46233
82000,5000,1280,338,5670,9022,9217,3493,47980
57000,5000,3925,868,7307,955,5234,1426,32285
39000,0,6726,820,6514,0,6157,2513,16270
35000,3000,9201,316,8149,9265,6667,1391,-2989
69000,9000,7394,526,2683,539,5082,891,42885
96000,3000,4343,529,4641,8817,9395,1123,64152
97000,5000,5771,483,2931,878,8927,2723,70287
88000,3000,9442,392,6762,144,4110,3102,61048
34000,5000,5280,293,5858,428,2099,1416,13626
99000,9000,6787,803,8558,171,3128,1785,68768
39000,3000,7747,235,7783,73,4922,3898,11342
106000,0,5473,213,3795,890,9694,4466,81469
96000,5000,2414,407,8579,2947,7072,1223,68358
17000,7000,4560,377,3961,858,3929,516,-4201
26000,9000,5449,643,6025,9170,3765,3823,-11875
51000,5000,6217,520,9267,282,2898,271,26545
30000,5000,9107,589,3162,339,3624,1629,6550
83000,9000,8528,328,9179,0,2257,4983,48725
22000,3000,3285,175,6647,604,5369,1980,940
18000,5000,9819,414,9979,0,5802,2173,-15187
84000,3000,6185,891,7108,3417,5032,1949,56418
69000,0,4845,996,4081,0,4911,4587,49580
27000,3000,6733,318,3700,4479,9400,1065,-1695
32000,3000,600,343,9331,1763,3250,1599,12114
100000,0,3121,511,7655,3921,7309,2003,75480
93000,0,770,753,6692,1196,2055,3428,78106
55000,0,4983,522,6107,8868,7178,92,27250
56000,9000,377,780,3662,3001,3710,324,35146
35000,7000,7849,888,4204,0,6148,835,8076
46000,0,5521,384,6214,4956,3163,3261,22501
71000,9000,5079,756,6066,6894,9642,2969,30594
42000,9000,6331,153,4726,2396,7501,631,11262
32000,5000,9121,582,7718,230,6754,4004,-1409
73000,3000,4959,696,3739,0,6194,69,54343
104000,3000,1244,889,7336,716,8270,4520,78025
42000,3000,3693,222,3928,315,8158,4888,17796
77000,7000,6728,251,7105,1888,6852,2400,44776
103000,0,6350,998,2609,0,9287,2447,81309
22000,3000,7872,1000,5371,812,6917,1892,-4864
39000,9000,3700,521,8974,0,7661,4894,4250
102000,9000,9585,826,7688,0,7027,3977,63897
45000,7000,5241,539,5986,0,7024,2582,16628
81000,0,5525,194,5129,988,4012,4266,60886
96000,7000,7858,984,8863,0,5734,1384,64177
17000,9000,2070,969,4693,713,3302,3387,-7134
36000,9000,7687,226,6841,0,3038,3283,5925
17000,9000,7925,942,5735,880,9487,1400,-18369
33000,0,7259,449,7399,7262,8035,1802,794
21000,9000,1050,247,2133,0,5797,1119,1654
24000,9000,482,551,6537,8973,9990,2010,-13543
60000,5000,4080,416,6524,605,7177,1346,34852
64000,9000,8779,247,6325,694,4490,4450,30015
55000,7000,1130,388,2326,7732,9318,211,26895
40000,5000,6535,761,6667,4801,7284,3930,5022
61000,3000,2282,802,6461,0,2548,992,44915
107000,9000,7222,841,3871,59,8589,1333,76085
56000,3000,6785,977,9300,3859,6802,4932,20345
51000,3000,891,162,8768,177,2127,1324,34551
65000,9000,8740,767,5539,848,9600,157,30349
25000,5000,2702,306,6800,0,6652,1830,1710
85000,9000,4295,329,9321,806,7085,3473,50691
85000,7000,3100,649,2569,5983,5594,1883,58222
59000,3000,9811,615,9010,0,3983,1706,30875
93000,5000,7062,897,2633,4197,6653,3340,63218
70000,9000,3725,950,7335,5882,6693,2380,34035
102000,7000,7274,510,2874,5337,8759,3493,66753
30000,5000,4090,537,8692,7405,2143,4586,-2453
17000,0,3111,567,2031,3456,7562,1200,-927
69000,9000,5007,418,2978,3177,7195,1743,39482
45000,0,3022,477,7098,0,2029,4679,27695
66000,5000,4342,687,8844,7600,3527,3425,32575
19000,7000,6319,398,9106,123,8508,3448,-15902
64000,9000,8487,550,3755,6617,6629,522,28440
86000,9000,8009,777,6012,970,4237,4211,52784
91000,5000,7504,566,4948,357,3090,1525,68010
110000,0,6537,947,2293,0,9596,1646,88981
98000,0,4890,962,2311,6257,7486,1149,74945
63000,7000,326,268,4232,4157,9695,4077,33245
34000,9000,6712,995,9117,563,8156,3880,-4423
95000,0,6057,689,3244,7225,6486,2184,69115
20000,5000,9426,424,7950,5227,6309,4710,-19046
82000,7000,3949,988,6200,2660,2600,3008,55595
67000,3000,1531,362,7824,3536,8896,1030,40821
64000,3000,7721,550,7991,547,6793,1068,36330
98000,7000,9799,837,8632,531,9244,3759,58198
100000,5000,9828,194,5684,4483,7367,3788,63656
94000,3000,1016,527,7780,454,5633,4294,71296
52000,5000,1259,864,5432,3156,5095,4015,27179
67000,3000,4068,282,2044,5707,3369,3436,45094
77000,5000,7263,479,8664,9531,5529,4024,36510
19000,0,653,905,2870,1288,6872,1963,4449
74000,0,4514,971,7793,0,4964,1078,54680
87000,7000,8765,858,5743,6159,2911,3816,51748
23000,0,7724,284,7161,426,9542,732,-2869
74000,0,1062,328,3388,0,3687,1376,64159
102000,3000,741,831,8741,0,4344,2856,81487
81000,3000,4024,254,5979,7161,3044,4876,52662
82000,7000,5094,805,2854,9124,5164,1856,50103
98000,0,9292,482,5250,0,9618,3676,69682
56000,9000,6080,811,9903,2560,4497,4230,18919
47000,9000,5101,903,4833,5530,9571,3355,8707
23000,0,623,488,7075,7877,7987,3993,-5043
34000,7000,2011,636,9305,5260,9602,4201,-4015
105000,0,1433,462,8169,0,9612,681,84643
102000,5000,8947,204,5812,3341,4165,1509,73022
53000,9000,204,550,3614,7655,9129,388,22460
62000,7000,5857,930,7947,4010,2771,739,32746
93000,5000,2284,717,7375,637,3162,3741,70084
45000,7000,850,549,8708,874,5801,3778,17440
43000,3000,3894,907,9780,3578,4258,3592,13991
102000,7000,5311,759,5093,0,2897,3256,77684
108000,9000,478,327,5145,1981,4293,3616,83160
54000,9000,1189,643,7877,8771,4963,946,20611
16000,0,5864,724,9528,299,4605,4925,-9945
99000,0,4408,800,7599,9586,7782,4156,64669
101000,3000,3222,496,3379,723,6102,4277,79801
96000,5000,8884,312,4975,710,5758,2511,67850
35000,3000,9674,413,3507,4910,9679,1724,2093
66000,0,8610,170,8929,9474,8029,775,30013
74000,3000,8227,368,8604,870,2160,4302,46469
18000,5000,3113,553,7198,308,3339,242,-1753
102000,7000,5257,680,6519,0,3142,3955,75447
79000,3000,4610,895,4172,551,5382,2745,57645
14000,7000,5612,368,6792,214,9144,2837,-17967
39000,7000,3496,953,8528,852,6870,1171,10130
108000,0,3182,894,9084,3587,5811,3940,81502
102000,0,7344,709,5319,4093,3747,3482,77306
80000,7000,1612,481,9437,8337,9561,613,42959
74000,9000,2358,780,6640,356,5523,2854,46489
19000,7000,4399,401,7638,2577,7674,237,-10926
37000,0,9364,976,2316,0,5570,1600,17174
104000,7000,1602,608,4163,9579,3566,1730,75752
52000,9000,6653,442,7330,0,8612,3483,16480
37000,7000,9693,749,5573,0,4834,1826,7325
19000,7000,4659,389,6227,4265,4791,3665,-11996
35000,9000,5880,677,7260,0,2483,419,9281
80000,3000,4421,654,6546,8970,4662,3315,48432
95000,5000,3532,504,9663,7350,3614,2218,63119
55000,0,7312,568,8912,809,2417,1154,33828
74000,7000,3468,755,2897,158,5140,2273,52309
15000,9000,7492,718,3601,8593,5493,3146,-23043
23000,7000,8092,564,4471,460,9336,1447,-8370
65000,5000,4798,383,6988,276,6903,2283,38369
70000,9000,5908,350,6492,521,6198,325,41206
29000,9000,3928,303,2424,74,7383,4364,1524
32000,7000,1415,642,2596,3372,4405,4287,8283
61000,0,7811,895,2281,899,2562,1805,44747
28000,5000,4847,727,8576,396,3154,4389,911
107000,7000,5211,603,7613,0,3047,4303,79223
106000,7000,2329,343,3742,7267,4299,1762,79258
101000,5000,7236,684,5753,4746,5672,2727,69182
23000,5000,1540,854,9557,0,9962,625,-4538
21000,7000,5723,165,8420,488,3966,81,-4843
14000,7000,3792,959,7060,781,2742,4591,-12925
75000,5000,1289,252,7410,0,2369,3585,55095
40000,3000,3,726,9726,0,4743,872,20930
102000,0,4058,473,9614,0,3837,1315,82703
104000,0,7564,173,9867,61,5495,2895,77945
26000,7000,7178,904,3539,2026,6439,1389,-2475
87000,3000,4575,710,5757,5583,8318,3392,55665
85000,7000,607,860,9835,1795,8051,2245,54607
81000,3000,5373,353,6715,0,2827,2606,60126
54000,0,6297,682,2840,0,3881,126,40174
26000,7000,6853,972,9392,287,6233,4322,-9059
22000,5000,6622,328,5993,0,7473,2394,-5810
47000,7000,8415,205,2966,0,9173,1141,18100
39000,7000,4320,689,7753,7601,7316,2166,2155
18000,5000,642,914,8553,163,7611,3698,-8581
30000,3000,936,727,3881,0,8647,2604,10205
26000,3000,9263,839,6419,7071,5741,4426,-10759
99000,3000,2740,827,8485,1070,2400,4723,75755
84000,5000,2749,944,9320,0,6206,1888,57893
86000,0,293,612,7814,0,8656,1005,67620
67000,0,2311,807,2342,2608,2581,2325,54026
32000,0,778,829,7701,2013,9785,2789,8105
36000,7000,1850,973,5186,493,9674,1329,9495
106000,0,6773,707,2316,0,9118,3422,83664
107000,5000,9136,518,5839,1021,3398,3552,78536
23000,3000,4138,733,5964,0,7440,3797,-2072
104000,9000,7208,214,2527,0,4577,3220,77254
17000,0,1788,736,6818,6682,2407,1029,-2460
43000,5000,1845,949,8792,5885,6256,965,13308
70000,5000,6903,895,7390,501,7569,3577,38165
22000,7000,661,497,4756,0,2700,4624,1762
40000,3000,9836,774,8283,0,9589,4451,4067
32000,3000,8021,773,8430,848,5714,1994,3220
20000,5000,8808,936,6163,5730,6274,757,-13668
81000,7000,3445,643,3326,0,4992,2992,58602
75000,9000,5131,686,8594,4758,7368,1928,37535
87000,3000,2023,258,3208,0,2668,1620,74223
37000,9000,8673,532,3140,7340,6782,4877,-3344
38000,9000,3445,981,8482,7731,8888,453,-980
70000,7000,9892,161,2376,363,3407,530,46271
72000,7000,348,853,3205,0,4868,2693,53033
32000,9000,1368,625,9847,4416,6806,2712,-2774
61000,5000,8765,352,6977,8010,6027,2277,23592
75000,0,9799,840,7957,6456,2425,1836,45687
73000,5000,2817,755,7612,4868,8794,2731,40423
70000,5000,1802,658,8521,0,6474,4280,43265
59000,3000,201,407,2324,974,5117,3680,43297
94000,9000,6640,954,3943,9981,3238,3892,56352
64000,0,8159,266,6044,945,2348,3591,42647
29000,9000,6811,227,9051,8285,9783,1109,-15266
43000,3000,4204,713,2617,3069,8738,3184,17475
24000,0,1905,950,8165,6390,6069,899,-378
84000,5000,8645,196,2021,0,5927,4949,57262
21000,3000,7808,309,8438,0,3365,2875,-4795
107000,9000,8903,720,7138,6860,6037,765,67577
56000,9000,5430,449,7810,1757,6403,1504,23647
15000,3000,5953,554,3068,9076,3124,923,-10698
29000,7000,665,319,9140,362,8753,1319,1442
82000,0,949,946,4164,1848,8989,4354,60750
93000,0,2037,958,6101,4334,9032,2861,67677
65000,9000,917,225,6556,2545,2454,1373,41930
91000,5000,5000,863,7963,2930,3960,2102,63182
106000,7000,5470,172,5623,2867,8814,160,75894
81000,7000,4739,906,2365,0,8957,3961,53072
37000,0,5504,403,9342,5486,8679,237,7349
86000,0,9265,279,9532,4145,6242,4135,52402
99000,9000,754,602,5972,9538,4653,1412,67069
104000,9000,7415,791,4948,646,8081,561,72558
92000,0,2241,664,2588,0,3280,346,82881
44000,3000,1602,355,8106,3673,5829,2301,19134
73000,7000,4274,659,8727,0,2759,2751,46830
25000,0,5021,928,5224,602,8083,3582,1560
48000,9000,1244,363,7753,2847,8516,4449,13828
24000,7000,8954,184,6784,9676,4057,4603,-17258
75000,9000,650,521,9944,0,8622,288,45975
109000,0,9931,410,7630,2686,4438,3983,79922
22000,5000,7565,878,5698,324,6494,3998,-7957
52000,3000,6102,695,4733,0,2709,2964,31797
24000,3000,2872,265,8262,0,7175,4182,-1756
85000,3000,6332,328,4962,0,5501,3600,61277
78000,9000,588,647,4055,0,7418,4204,52088
23000,9000,6703,389,8965,17,3998,4478,-10550
68000,7000,7202,941,8108,6049,5301,2833,30566
76000,5000,3893,614,5501,0,3318,1401,56273
31000,0,5848,973,2726,124,5454,2405,13470
33000,7000,8283,992,3298,7813,2270,2728,616
48000,9000,9826,794,7284,1295,6145,3416,10240
77000,5000,1242,212,6945,8318,6590,3481,45212
49000,7000,7637,611,9025,952,4655,1067,18053
92000,9000,7528,648,2713,257,3691,954,67209
22000,0,9099,460,7073,8769,3260,1145,-7806
86000,3000,5188,677,2744,986,3518,2882,67005
68000,5000,45,477,2634,0,2966,4066,52812
80000,0,4104,378,6155,987,8062,1275,59039
24000,7000,8132,259,5933,8,4684,1669,-3685
84000,3000,3647,317,2697,2748,5406,3859,62326
39000,7000,2793,763,3707,1866,5416,1757,15698
25000,7000,8312,941,7412,1621,4137,2537,-6960
46000,3000,3443,809,9395,7521,9356,3235,9241
62000,5000,979,871,8927,206,9486,4998,31533
77000,5000,988,748,4648,0,7235,2493,55888
37000,0,5124,712,7158,1266,4422,613,17705
105000,3000,1636,285,6966,0,3796,3006,86311
16000,0,1378,342,5650,0,7289,4924,-3583
86000,0,7646,886,7481,344,6473,2407,60763
70000,7000,3402,758,3688,386,6848,424,47494
27000,9000,5121,671,3337,7510,9196,2605,-10440
17000,0,7370,300,2383,7333,4173,2984,-7543
73000,5000,864,638,5248,2526,7338,3799,47587
42000,5000,7896,774,4750,9341,5616,1152,7471
24000,7000,7385,631,2871,0,4085,4345,-2317
43000,0,682,758,2113,408,3177,3897,31965
54000,3000,1986,932,2371,9766,9653,1137,25155
51000,9000,9054,532,4973,0,3510,3776,20155
17000,9000,7004,352,3566,4496,7863,2263,-17544
94000,0,1884,244,5870,6151,8653,3177,68021
30000,0,7140,930,2152,3738,3260,1996,10784
105000,0,1137,906,6810,3536,9638,1287,81686
36000,7000,6423,385,8633,7269,2331,1505,2454
82000,9000,804,582,6846,1815,3060,3419,56474
81000,7000,5227,460,5352,2995,6803,2460,50703
64000,9000,1402,665,3140,4813,9118,1264,34598
16000,7000,6507,339,9102,0,7905,1527,-16380
94000,3000,9103,455,4147,93,5799,1790,69613
78000,3000,7138,842,3599,9806,8348,3859,41408
95000,0,8235,755,8585,0,3970,614,72841
31000,5000,7361,307,5277,509,8894,3437,215
38000,5000,2827,450,5541,471,9305,2450,11956
85000,9000,991,817,4474,1342,2941,336,65099
34000,7000,8769,170,9494,719,3645,15,4188
63000,9000,8175,461,7519,0,7473,116,30256
50000,5000,1991,459,7635,529,5451,4911,24024
104000,5000,2710,512,2929,9447,2793,2030,78579
80000,9000,4794,464,8764,388,9769,4608,42213
27000,7000,5103,976,8910,2071,4007,2382,-3449
86000,3000,3795,150,2074,9379,7651,2274,57677
59000,9000,991,167,9246,2216,4756,4365,28259
52000,5000,1011,747,3792,9760,5287,1265,25138
102000,7000,5260,332,4208,640,7044,2183,75333
78000,5000,2475,980,2147,3600,2243,2931,58624
51000,0,8821,619,8758,1814,3288,618,27082
66000,9000,6750,951,7064,0,8932,2723,30580
32000,7000,2906,726,5365,8219,2779,2662,2343
15000,0,8866,541,6520,7378,2082,3102,-13489
38000,3000,8829,565,8220,135,8268,2246,6737
54000,7000,3091,157,2814,3409,4291,4145,29093
91000,0,5097,562,8381,874,4928,3464,67694
40000,9000,7014,342,4374,4989,5081,4339,4861
86000,0,2568,309,9292,8484,6164,2204,56979
74000,0,2787,351,7804,6169,7890,4409,44590
55000,7000,694,474,8844,9736,2488,1959,23805
108000,9000,4,575,8980,410,3621,969,84441
52000,0,483,300,7546,9546,8991,2423,22711
56000,3000,4873,778,5094,4796,2017,1007,34435
101000,3000,3159,168,3715,8186,8997,3928,69847
69000,5000,3174,930,5804,3208,6620,3409,40855
110000,5000,8884,536,3701,5553,3527,1894,80905
67000,0,3661,643,7502,0,9088,4576,41530
99000,3000,2779,529,5571,862,2871,2737,80651
54000,7000,9879,961,8194,9699,9443,4242,4582
27000,3000,4315,459,9286,2814,3916,2083,1127
37000,0,4765,889,8430,231,3109,784,18792
28000,5000,8870,182,6008,1146,8044,2933,-4183
46000,9000,5197,396,9746,0,6395,70,15196
38000,7000,3487,915,2420,1039,2244,4103,16792
29000,3000,782,694,8143,2490,4271,1435,8185
64000,0,3414,335,2079,3867,4766,2823,46716
70000,9000,8860,645,7111,722,5335,4656,33671
28000,9000,6700,688,2873,357,5505,1934,943
53000,5000,380,715,5128,3814,5786,638,31539
68000,3000,2770,411,4942,3764,7825,2735,42553
17000,5000,4626,966,3915,1012,3835,1783,-4137
40000,7000,5111,864,3081,1568,2850,2376,17150
101000,0,603,347,4947,1744,9548,1673,82138
107000,5000,2209,396,5419,0,7339,1240,85397
29000,9000,9499,206,8953,0,6473,1604,-6735
50000,5000,2690,884,2592,0,4568,3924,30342
58000,0,2052,718,8859,3761,6273,700,35637
21000,7000,9168,217,7769,4080,2031,261,-9526
19000,7000,752,488,7247,0,2429,2454,-1370
71000,7000,329,293,3960,0,7668,2442,49308
35000,9000,3988,709,7900,0,4426,96,8881
41000,5000,8829,638,6551,164,2689,4174,12955
93000,0,2236,714,3044,4,8235,1945,76822
78000,0,1107,166,3058,0,6525,2702,64442
94000,5000,976,837,3704,0,9153,4868,69462
22000,9000,3888,886,7505,3651,9845,2616,-15391
21000,9000,8128,594,5912,9557,4805,4669,-21665
90000,7000,7585,668,5884,26,9640,1733,57464
68000,5000,5369,524,5248,1878,6417,3740,39824
78000,7000,4905,213,9995,4473,6994,1673,42747
91000,7000,9104,767,5037,1559,4014,4533,58986
77000,9000,8730,330,5617,0,7768,86,45469
81000,9000,104,794,9915,0,9904,2925,48358
19000,0,2440,692,2916,584,7442,2791,2135
36000,9000,148,317,7298,9392,5089,4196,560
92000,5000,1156,655,2236,2668,8580,383,71322
39000,9000,2516,822,2117,3607,5500,2459,12979
83000,0,316,736,4598,6723,5153,290,65184
14000,7000,4242,962,8122,0,3951,3292,-13569
43000,9000,2420,764,5379,1688,6701,4528,12520
53000,0,3607,712,6722,6265,5651,4642,25401
83000,5000,1538,991,8727,0,4098,4775,57871
65000,0,4990,760,3924,9,5679,3240,46398
48000,3000,6832,200,5256,5620,3577,3280,20235
74000,3000,2102,898,3929,195,2403,1549,59924
49000,9000,8291,552,7487,608,2184,3420,17458
81000,0,5758,575,6433,709,9775,357,57393
91000,0,7160,947,5728,8002,6530,334,62299
72000,9000,743,886,7727,9575,6232,2739,35098
62000,3000,4469,339,3029,808,6788,1691,41876
102000,7000,8024,158,7067,8971,8422,4277,58081
50000,7000,7636,183,4953,0,3871,1169,25188
72000,0,7062,631,5250,0,7306,4685,47066
51000,9000,2292,278,3358,717,5760,2901,26694
53000,5000,842,529,7121,565,4403,1405,33135
91000,7000,1111,464,7882,7723,9288,1921,55611
102000,7000,7983,157,7855,7100,9089,2252,60564
74000,9000,9847,507,9784,6673,4123,463,33603
61000,0,8722,582,5518,59,3415,3886,38818
100000,3000,9968,153,5966,6799,6162,2653,65299
68000,9000,5540,560,6085,1548,4989,4447,35831
44000,9000,7536,398,9240,267,5872,2690,8997
68000,0,2267,756,4681,0,8128,174,51994
88000,7000,331,783,8019,418,8587,3034,59828
30000,3000,1833,561,5744,641,2404,2765,13052
53000,7000,2790,929,7219,0,3316,3966,27780
71000,5000,8983,363,7668,1379,6839,4896,35872
78000,0,8,373,7841,257,5075,2117,62329
47000,0,7707,455,2912,0,6724,4555,24647
33000,5000,6684,815,4215,9047,4900,3709,-1370
44000,7000,2436,851,2154,6368,7804,2609,14778
87000,9000,9852,784,3791,3272,7527,4787,47987
17000,5000,6072,551,4786,3258,4729,1303,-8699
45000,5000,8331,809,6237,3452,7910,2983,10278
98000,9000,2266,899,7042,0,6571,4917,67305
57000,7000,5250,855,9716,4736,8519,4741,16183
30000,7000,2282,750,7113,5367,8706,2849,-4067
92000,5000,4460,966,7561,0,8306,2480,63227
54000,0,5492,761,8888,4355,9681,3638,21185
99000,7000,1275,740,6388,773,3027,4973,74824
25000,3000,270,343,4761,0,2722,3425,10479
97000,9000,2363,624,7360,769,4804,1846,70234
39000,9000,3880,164,6583,756,7942,4497,6178
36000,5000,7287,803,7110,983,8069,3397,3351
58000,0,2880,709,9839,146,7768,2400,34258
18000,3000,1382,630,6841,931,2642,4636,-2062
92000,3000,604,304,8947,0,4922,2881,71342
109000,0,9622,443,3770,7869,2837,1836,82623
